image_name,M1_tx_mm,M1_ty_mm,M1_tz_mm,M2_tx_mm,M2_ty_mm,M2_tz_mm,tx_rel_mm,ty_rel_mm,tz_rel_mm,distance_mm,error_mm,qx_rel,qy_rel,qz_rel,qw_rel,elapsed_time_s
Basler_acA2040-35gm__23324651__20250619_100520002_0020.tiff,-86.2481,29.4845,874.532,46.3316,-20.4267,871.183,-100.204,99.9862,-6.45804,141.703,0.281578,0.999638,-0.00637422,-0.0261114,0.00148063,0.065014
Basler_acA2040-35gm__23324651__20250619_100520002_0021.tiff,-87.0631,27.149,874.287,45.0065,-24.1149,871.134,-100.215,99.9661,-6.63263,141.705,0.283772,0.99966,-0.00395267,-0.0257114,0.0016913,0.0638362
Basler_acA2040-35gm__23324651__20250619_100520002_0022.tiff,-87.0631,27.149,874.287,45.0065,-24.1149,871.134,-100.215,99.9661,-6.63263,141.705,0.283772,0.99966,-0.00395267,-0.0257114,0.0016913,0.0629918
Basler_acA2040-35gm__23324651__20250619_100520002_0023.tiff,-90.0989,28.5519,874.891,30.7154,-45.3914,869.838,-100.284,99.8326,-8.11744,141.737,0.315178,-0.999838,-0.000420457,0.0178563,-0.00205159,0.0816266
Basler_acA2040-35gm__23324651__20250619_100520002_0024.tiff,19.9826,-59.4467,869.266,-87.977,32.1926,875.038,100.119,-100.159,5.55545,141.726,0.305014,-0.999893,-0.00140896,-0.0144205,0.00207922,0.0657131
Basler_acA2040-35gm__23324651__20250619_100520002_0025.tiff,19.9826,-59.4467,869.266,-87.977,32.1926,875.038,100.119,-100.159,5.55545,141.726,0.305014,-0.999893,-0.00140896,-0.0144205,0.00207922,0.0760158
Basler_acA2040-35gm__23324651__20250619_100520002_0026.tiff,8.9151,-69.7023,868.92,-85.9557,35.3857,875.182,100.13,-100.101,6.07287,141.715,0.293716,-0.999934,-0.00411751,-0.0104816,0.00209071,0.0708681
Basler_acA2040-35gm__23324651__20250619_100520002_0027.tiff,-2.96314,-76.8981,868.497,-82.8006,39.9643,875.234,100.138,-100.052,6.18351,141.691,0.269312,-0.999959,-0.00551398,-0.00689529,0.00205908,0.0782443
Basler_acA2040-35gm__23324651__20250619_100520002_0028.tiff,-13.0715,-81.4829,868.489,-78.8267,43.816,875.217,100.137,-100.01,6.27631,141.664,0.243107,-0.999956,-0.00706967,-0.00571786,0.00212646,0.0671358
Basler_acA2040-35gm__23324651__20250619_100520002_0029.tiff,-13.0715,-81.4829,868.489,-78.8267,43.816,875.217,100.137,-100.01,6.27631,141.664,0.243107,-0.999956,-0.00706967,-0.00571786,0.00212646,0.0696368
Basler_acA2040-35gm__23324651__20250619_100520002_0030.tiff,-20.1174,-84.5536,868.437,-71.8965,47.0957,874.954,100.105,-99.9879,6.04809,141.616,0.194624,-0.999948,-0.00895434,-0.00440413,0.00216903,0.0717421
Basler_acA2040-35gm__23324651__20250619_100520002_0031.tiff,-26.0828,-89.5701,868.51,-62.9842,46.9543,874.704,100.051,-99.9831,5.66941,141.559,0.137843,-0.999922,-0.0113802,-0.00455327,0.00231916,0.0835687
Basler_acA2040-35gm__23324651__20250619_100520002_0032.tiff,-26.0828,-89.5701,868.51,-62.9842,46.9543,874.704,100.051,-99.9831,5.66941,141.559,0.137843,-0.999922,-0.0113802,-0.00455327,0.00231916,0.0791139
Basler_acA2040-35gm__23324651__20250619_100520002_0033.tiff,-30.3733,-93.9293,868.515,-53.5239,45.5481,874.318,100.005,-99.9803,5.14311,141.505,0.0832329,-0.999898,-0.0136468,-0.00358741,0.00236901,0.0796378
Basler_acA2040-35gm__23324651__20250619_100520002_0034.tiff,-31.6803,-96.5514,868.522,-50.313,43.5845,874.049,99.9786,-99.9728,5.05039,141.477,0.0558193,-0.999892,-0.0138716,-0.00408964,0.00244554,0.0749786
Basler_acA2040-35gm__23324651__20250619_100520002_0035.tiff,-31.6632,-96.5453,868.512,-50.3105,43.5855,874.125,99.9742,-99.9707,5.18156,141.477,0.0560182,-0.999898,-0.0133451,-0.00441051,0.00245897,0.0800568
Basler_acA2040-35gm__23324651__20250619_100520002_0036.tiff,-31.6632,-96.5453,868.512,-50.3105,43.5855,874.125,99.9742,-99.9707,5.18156,141.477,0.0560182,-0.999898,-0.0133451,-0.00441051,0.00245897,0.134936
Basler_acA2040-35gm__23324651__20250619_100520002_0037.tiff,-31.6603,-96.546,868.483,-50.3218,43.5822,874.143,99.9721,-99.9725,5.22245,141.479,0.0572338,-0.999908,-0.0126283,-0.00432197,0.00249249,0.0687102
Basler_acA2040-35gm__23324651__20250619_100520002_0038.tiff,-31.6549,-96.5577,868.496,-50.3198,43.5649,874.074,99.9664,-99.9718,5.11692,141.47,0.0488969,-0.999903,-0.0130192,-0.00440249,0.00246808,0.065436
Basler_acA2040-35gm__23324651__20250619_100520002_0039.tiff,-30.793,-95.9803,868.59,-48.4129,44.2888,874.201,99.9742,-99.9768,5.2094,141.483,0.0613157,-0.999903,-0.0127704,-0.00488206,0.0024692,0.0631176
Basler_acA2040-35gm__23324651__20250619_100520002_0040.tiff,-33.0261,-92.5212,868.627,-43.0652,48.5089,874.459,99.9816,-100.002,5.24864,141.507,0.0859048,-0.999911,-0.0122097,-0.00471781,0.00243037,0.0681919
Basler_acA2040-35gm__23324651__20250619_100520002_0041.tiff,-33.0261,-92.5212,868.627,-43.0652,48.5089,874.459,99.9816,-100.002,5.24864,141.507,0.0859048,-0.999911,-0.0122097,-0.00471781,0.00243037,0.0692142
Basler_acA2040-35gm__23324651__20250619_100520002_0042.tiff,-35.7945,-87.4849,868.77,-40.6932,53.8308,874.565,99.9925,-100.015,5.12011,141.519,0.0978891,-0.999914,-0.0121055,-0.00442366,0.00239975,0.07014
Basler_acA2040-35gm__23324651__20250619_100520002_0043.tiff,-34.8542,-82.284,868.807,-39.3615,59.0708,874.86,100.022,-100.018,5.4852,141.556,0.134679,-0.999926,-0.0105981,-0.00548104,0.00230975,0.0640206
Basler_acA2040-35gm__23324651__20250619_100520002_0044.tiff,-33.5676,-75.7563,869.01,-37.8684,65.6337,875.103,100.035,-100.035,5.70934,141.587,0.165232,-0.999939,-0.00960477,-0.00493259,0.00222818,0.0684394
Basler_acA2040-35gm__23324651__20250619_100520002_0045.tiff,-33.5676,-75.7563,869.01,-37.8684,65.6337,875.103,100.035,-100.035,5.70934,141.587,0.165232,-0.999939,-0.00960477,-0.00493259,0.00222818,0.0728589
Basler_acA2040-35gm__23324651__20250619_100520002_0046.tiff,-37.3351,-74.4182,869.012,-30.3964,66.8604,875.075,100.024,-100.04,5.63617,141.579,0.157439,-0.99993,-0.0105128,-0.00493824,0.00230873,0.0846862
Basler_acA2040-35gm__23324651__20250619_100520002_0047.tiff,-47.1863,-79.4115,869.077,-13.5376,57.9281,874.342,99.9428,-100.044,4.98433,141.5,0.0782508,-0.999884,-0.0143965,-0.00422016,0.00243925,0.0601794
Basler_acA2040-35gm__23324651__20250619_100520002_0048.tiff,-59.8677,-79.4992,869.069,-3.68223,50.229,873.987,99.9061,-100.043,4.53356,141.458,0.0367579,-0.999856,-0.0165419,-0.00285269,0.00249379,0.0713055
Basler_acA2040-35gm__23324651__20250619_100520002_0049.tiff,-59.8677,-79.4992,869.069,-3.68223,50.229,873.987,99.9061,-100.043,4.53356,141.458,0.0367579,-0.999856,-0.0165419,-0.00285269,0.00249379,0.0723277
Basler_acA2040-35gm__23324651__20250619_100520002_0050.tiff,-76.9187,-75.0977,869.268,-1.0631,44.1798,873.659,99.8905,-100.033,3.96078,141.423,0.00166239,-0.999835,-0.0179688,-0.000779526,0.0024237,0.0739624
Basler_acA2040-35gm__23324651__20250619_100520002_0051.tiff,-90.1893,-69.2405,869.543,0.494946,39.1911,873.269,99.8781,-100.038,3.41262,141.403,-0.0179342,0.999798,0.0199302,-0.00111389,-0.00238755,0.0691126
Basler_acA2040-35gm__23324651__20250619_100520002_0052.tiff,-96.9573,-66.1362,869.689,1.59965,35.1916,873.064,99.8691,-100.042,3.14741,141.394,-0.0276314,0.999791,0.020184,-0.0021201,-0.00232969,0.066727
Basler_acA2040-35gm__23324651__20250619_100520002_0053.tiff,-96.9573,-66.1362,869.689,1.59965,35.1916,873.064,99.8691,-100.042,3.14741,141.394,-0.0276314,0.999791,0.020184,-0.0021201,-0.00232969,0.0692444
Basler_acA2040-35gm__23324651__20250619_100520002_0054.tiff,-102.287,-63.6072,869.769,2.35343,31.4261,872.812,99.858,-100.051,2.88309,141.386,-0.0348841,0.999766,0.0211618,-0.00383589,-0.00229585,0.0671911
Basler_acA2040-35gm__23324651__20250619_100520002_0055.tiff,-106.125,-61.0699,869.796,2.72687,29.0997,872.809,99.8559,-100.041,3.01829,141.381,-0.0408526,0.999772,0.020882,-0.00377818,-0.00226377,0.0771258
Basler_acA2040-35gm__23324651__20250619_100520002_0056.tiff,-105.554,-60.4733,869.913,3.11762,29.9362,872.638,99.8623,-100.057,2.63901,141.389,-0.0324386,0.999765,0.0213,-0.0034504,-0.00224409,0.072603
Basler_acA2040-35gm__23324651__20250619_100520002_0057.tiff,-105.554,-60.4733,869.913,3.11762,29.9362,872.638,99.8623,-100.057,2.63901,141.389,-0.0324386,0.999765,0.0213,-0.0034504,-0.00224409,0.0677469
Basler_acA2040-35gm__23324651__20250619_100520002_0058.tiff,-94.21,-59.2525,869.878,6.2727,40.1944,873.204,99.8936,-100.042,3.22734,141.413,-0.00883848,0.999782,0.0207164,-0.00136397,-0.00233597,0.066472
Basler_acA2040-35gm__23324651__20250619_100520002_0059.tiff,-79.4618,-61.368,869.664,7.40031,50.2008,873.858,99.93,-100.043,3.95186,141.457,0.0361009,-0.999811,-0.0192889,-0.00067997,0.0023851,0.0794989
Basler_acA2040-35gm__23324651__20250619_100520002_0060.tiff,-62.7206,-63.6831,869.416,6.18684,59.8214,874.585,99.965,-100.066,4.69347,141.521,0.10003,-0.999874,-0.0151978,-0.00380392,0.00241226,0.0655854
Basler_acA2040-35gm__23324651__20250619_100520002_0061.tiff,-62.7206,-63.6831,869.416,6.18684,59.8214,874.585,99.965,-100.066,4.69347,141.521,0.10003,-0.999874,-0.0151978,-0.00380392,0.00241226,0.065132
Basler_acA2040-35gm__23324651__20250619_100520002_0062.tiff,-46.7485,-63.5841,869.189,2.35557,69.0839,875.239,100.008,-100.086,5.44978,141.593,0.171704,-0.999924,-0.0110088,-0.00500502,0.00223963,0.0736712
Basler_acA2040-35gm__23324651__20250619_100520002_0063.tiff,-34.0389,-61.7407,869.078,-2.5621,76.2019,875.532,100.028,-100.1,5.91312,141.635,0.214122,-0.99995,-0.00779382,-0.00584024,0.00216976,0.0759154
Basler_acA2040-35gm__23324651__20250619_100520002_0064.tiff,-21.649,-59.2184,869.37,-9.84023,81.8143,875.53,100.034,-100.121,6.04716,141.66,0.238839,-0.999962,-0.00483715,-0.00699618,0.00211833,0.072194
Basler_acA2040-35gm__23324651__20250619_100520002_0065.tiff,-21.649,-59.2184,869.37,-9.84023,81.8143,875.53,100.034,-100.121,6.04716,141.66,0.238839,-0.999962,-0.00483715,-0.00699618,0.00211833,0.0619211
Basler_acA2040-35gm__23324651__20250619_100520002_0066.tiff,-10.6543,-54.1737,869.532,-18.3989,87.1738,875.756,100.047,-100.151,6.16846,141.696,0.274944,-0.999964,-0.00196198,-0.00801992,0.0020478,0.0765971
Basler_acA2040-35gm__23324651__20250619_100520002_0067.tiff,-8.33479,-51.443,869.569,-33.3997,87.8944,875.688,100.063,-100.133,6.41914,141.706,0.284673,-0.999967,-0.000945567,-0.00784097,0.00198992,0.0748127
Basler_acA2040-35gm__23324651__20250619_100520002_0068.tiff,-8.32903,-51.4307,869.537,-33.3242,87.9112,875.628,100.056,-100.126,6.45706,141.697,0.275619,-0.999963,-0.00126038,-0.00830024,0.00204489,0.0746836
Basler_acA2040-35gm__23324651__20250619_100520002_0069.tiff,-8.32903,-51.4307,869.537,-33.3242,87.9112,875.628,100.056,-100.126,6.45706,141.697,0.275619,-0.999963,-0.00126038,-0.00830024,0.00204489,0.0665706
Basler_acA2040-35gm__23324651__20250619_100520002_0070.tiff,-8.32021,-51.4518,869.545,-33.3111,87.8852,875.509,100.047,-100.128,6.31084,141.686,0.264546,-0.999966,-0.00270074,-0.007462,0.00209144,0.0756257
Basler_acA2040-35gm__23324651__20250619_100520002_0071.tiff,-8.08219,-49.3842,869.675,-36.8185,89.2584,875.769,100.078,-100.141,6.38138,141.72,0.29907,-0.999958,-0.00223626,-0.00867388,0.00203953,0.0821612
Basler_acA2040-35gm__23324651__20250619_100520002_0072.tiff,-4.4825,-43.6827,869.801,-44.529,92.1458,875.961,100.089,-100.14,6.72578,141.743,0.3216,0.999974,-0.000494385,0.00687387,-0.00195588,0.0744094
Basler_acA2040-35gm__23324651__20250619_100520002_0073.tiff,-4.4825,-43.6827,869.801,-44.529,92.1458,875.961,100.089,-100.14,6.72578,141.743,0.3216,0.999974,-0.000494385,0.00687387,-0.00195588,0.0725294
